Name,Geometrie (EWKT),Verwaltungseinheit,Verwaltungsebene,Planungsregion,Anteil EE am Stromverbrauch (%),Stromverbrauch (MWh/a),Einwohnerzahl,Fläche (km²),Stand
Hörgertshausen,SRID=31468;POINT (4490213.979614966 5379064.418024505),178132,Gemeinde,14.0,115.0,4870.0,2016.0,21.5,31.12.2022
Hohenkammer,SRID=31468;POINT (4464823.213356129 5365236.391707083),178133,Gemeinde,14.0,114.0,11283.0,2713.0,25.7,31.12.2022
Kirchdorf a.d.Amper,SRID=31468;POINT (4474362.824760982 5369004.372456552),178136,Gemeinde,14.0,130.0,9451.0,3270.0,33.0,31.12.2022
Kranzberg,SRID=31468;POINT (4471720.638763378 5363201.7458951855),178137,Gemeinde,14.0,167.0,14150.0,4226.0,39.5,31.12.2022
Langenbach,SRID=31468;POINT (4489553.150674564 5366966.800265222),178138,Gemeinde,14.0,44.3,14965.0,4105.0,26.9,31.12.2022
Marzling,SRID=31468;POINT (4484835.181692204 5363649.50114891),178140,Gemeinde,14.0,46.9,8435.0,3306.0,20.5,31.12.2022
Mauern,SRID=31468;POINT (4492534.330372441 5375494.166850375),178142,Gemeinde,14.0,42.0,8150.0,3144.0,24.2,31.12.2022
Moosburg a.d.Isar,SRID=31468;POINT (4495300.303289284 5369917.346315588),178143,Gemeinde,14.0,112.0,105981.0,19832.0,43.9,31.12.2022
Nandlstadt,SRID=31468;POINT (4485743.125361963 5377765.05569513),178144,Gemeinde,14.0,48.3,14244.0,5587.0,34.3,31.12.2022
Neufahrn b.Freising,SRID=31468;POINT (4475168.6529654125 5352814.457893625),178145,Gemeinde,14.0,37.9,67494.0,20590.0,45.5,31.12.2022
Paunzhausen,SRID=31468;POINT (4468001.459369596 5370797.015525059),178150,Gemeinde,14.0,249.0,3258.0,1604.0,12.7,31.12.2022
Wang,SRID=31468;POINT (4495306.607824781 5373061.962309305),178155,Gemeinde,14.0,795.0,10100.0,2612.0,31.2,31.12.2022
Wolfersdorf,SRID=31468;POINT (4478577.410754861 5371265.759772553),178156,Gemeinde,14.0,84.7,5776.0,2575.0,26.1,31.12.2022
Zolling,SRID=31468;POINT (4483189.033376552 5368216.969443058),178157,Gemeinde,14.0,676.0,14721.0,5051.0,34.5,31.12.2022
Fürstenfeldbruck,SRID=31468;POINT (4440696.784633214 5339179.125573497),179000,Landkreis,unbekannt,37.9,633086.0,221612.0,435.0,31.12.2022
Adelshofen,SRID=31468;POINT (4434425.445925731 5338725.413344082),179111,Gemeinde,14.0,187.0,3863.0,1857.0,13.3,31.12.2022
Alling,SRID=31468;POINT (4447938.652955081 5333963.158365925),179113,Gemeinde,14.0,21.7,11484.0,4023.0,21.0,31.12.2022
Althegnenberg,SRID=31468;POINT (4430606.562632321 5344328.674461461),179114,Gemeinde,14.0,115.0,4208.0,2104.0,16.1,31.12.2022
Egenhofen,SRID=31468;POINT (4438125.861157419 5349844.0663145995),179117,Gemeinde,14.0,174.0,8271.0,3530.0,33.4,31.12.2022
Eichenau,SRID=31468;POINT (4449713.818691661 5337339.760795356),179118,Gemeinde,14.0,7.6,27609.0,11867.0,7.0,31.12.2022
Emmering,SRID=31468;POINT (4446606.534307557 5338322.811547498),179119,Gemeinde,14.0,12.6,19302.0,7017.0,11.0,31.12.2022
Fürstenfeldbruck,SRID=31468;POINT (4444565.7177985525 5338577.651260069),179121,Gemeinde,14.0,15.0,133787.0,37695.0,32.5,31.12.2022
Germering,SRID=31468;POINT (4452830.930006358 5332737.400771969),179123,Gemeinde,14.0,5.4,111658.0,41355.0,21.6,31.12.2022
Grafrath,SRID=31468;POINT (4437898.847982009 5332062.901727709),179125,Gemeinde,14.0,22.2,9940.0,4064.0,14.4,31.12.2022
Gröbenzell,SRID=31468;POINT (4453408.188520738 5339603.48792509),179126,Gemeinde,14.0,5.4,52147.0,19717.0,6.4,31.12.2022
Hattenhofen,SRID=31468;POINT (4434545.967641271 5343041.67453682),179128,Gemeinde,14.0,199.0,3321.0,1577.0,7.2,31.12.2022
Jesenwang,SRID=31468;POINT (4435506.392985661 5336852.529978697),179130,Gemeinde,14.0,33.9,4395.0,1668.0,15.3,31.12.2022
Kottgeisering,SRID=31468;POINT (4435462.603604595 5331599.459027273),179131,Gemeinde,14.0,106.0,2947.0,1619.0,8.2,31.12.2022
Landsberied,SRID=31468;POINT (4438219.628036637 5336411.292241896),179132,Gemeinde,14.0,42.9,3533.0,1645.0,10.5,31.12.2022
Maisach,SRID=31468;POINT (4444937.0362067185 5342242.328962369),179134,Gemeinde,14.0,65.5,47236.0,14199.0,53.4,31.12.2022
Mammendorf,SRID=31468;POINT (4437873.664314824 5341496.362549923),179136,Gemeinde,14.0,151.0,16609.0,4961.0,21.2,31.12.2022
Mittelstetten,SRID=31468;POINT (4432906.945522584 5346819.168918458),179137,Gemeinde,14.0,41.7,3492.0,1736.0,18.6,31.12.2022
Moorenweis,SRID=31468;POINT (4431602.618220009 5335590.638664745),179138,Gemeinde,14.0,149.0,10760.0,4214.0,45.4,31.12.2022
Oberschweinbach,SRID=31468;POINT (4437585.870485786 5345145.902397736),179140,Gemeinde,14.0,30.0,4003.0,1804.0,7.2,31.12.2022
Olching,SRID=31468;POINT (4450738.453578973 5341409.172521927),179142,Gemeinde,14.0,78.8,74287.0,27927.0,29.9,31.12.2022
Puchheim,SRID=31468;POINT (4451844.635150983 5337161.490769127),179145,Gemeinde,14.0,28.2,66814.0,21420.0,12.2,31.12.2022
Schöngeising,SRID=31468;POINT (4441231.694221647 5333471.230613727),179147,Gemeinde,14.0,48.0,4261.0,1861.0,12.9,31.12.2022
Türkenfeld,SRID=31468;POINT (4432011.421848657 5330494.970971302),179149,Gemeinde,14.0,89.2,9160.0,3752.0,16.0,31.12.2022
Garmisch-Partenkirchen,SRID=31468;POINT (4434612.161451929 5269023.215618769),180000,Landkreis,unbekannt,42.7,263762.0,88840.0,1012.0,31.12.2022
Bad Kohlgrub,SRID=31468;POINT (4428837.07269924 5281343.7123590205),180112,Gemeinde,17.0,29.9,6027.0,2869.0,32.6,31.12.2022
Bad Bayersoien,SRID=31468;POINT (4424783.413730819 5284114.186720056),180113,Gemeinde,17.0,40.2,2844.0,1303.0,17.7,31.12.2022
Eschenlohe,SRID=31468;POINT (4438882.239499582 5273611.29009265),180114,Gemeinde,17.0,81.6,4320.0,1543.0,55.0,31.12.2022
Ettal,SRID=31468;POINT (4431839.1128229825 5270459.633376367),180115,Gemeinde,17.0,19.1,2258.0,776.0,14.7,31.12.2022
Farchant,SRID=31468;POINT (4433248.214286235 5266130.287860869),180116,Gemeinde,17.0,43.3,8160.0,3601.0,25.8,31.12.2022
Garmisch-Partenkirchen,SRID=31468;POINT (4431243.309861099 5261956.8958072495),180117,Gemeinde,17.0,54.5,100148.0,27482.0,206.0,31.12.2022
Grainau,SRID=31468;POINT (4426744.637251338 5259611.305343257),180118,Gemeinde,17.0,14.4,8151.0,3567.0,49.4,31.12.2022
Großweil,SRID=31468;POINT (4447781.168735185 5282127.351298425),180119,Gemeinde,17.0,138.0,3276.0,1581.0,22.0,31.12.2022
Krün,SRID=31468;POINT (4445742.274350079 5263207.507178866),180122,Gemeinde,17.0,15.4,5666.0,1967.0,36.3,31.12.2022
Mittenwald,SRID=31468;POINT (4444497.647134201 5256116.661589244),180123,Gemeinde,17.0,26.9,16640.0,7251.0,133.0,31.12.2022
Murnau a.Staffelsee,SRID=31468;POINT (4440190.251716277 5282890.774428778),180124,Gemeinde,17.0,8.8,46969.0,11969.0,38.1,31.12.2022
Oberammergau,SRID=31468;POINT (4429897.898702953 5273606.529939166),180125,Gemeinde,17.0,10.5,16475.0,5392.0,30.1,31.12.2022
Oberau,SRID=31468;POINT (4435209.442799171 5269482.555062193),180126,Gemeinde,17.0,131.0,7355.0,3103.0,17.9,31.12.2022
Ohlstadt,SRID=31468;POINT (4442268.305256078 5277649.87016553),180127,Gemeinde,17.0,33.1,7564.0,3411.0,41.2,31.12.2022
Riegsee,SRID=31468;POINT (4442596.351235853 5284777.263146604),180128,Gemeinde,17.0,68.4,2351.0,1283.0,20.4,31.12.2022
Saulgrub,SRID=31468;POINT (4426968.526659024 5281711.352648397),180129,Gemeinde,17.0,143.0,4433.0,1692.0,35.5,31.12.2022
Schwaigen,SRID=31468;POINT (4433808.2620171 5279135.376606708),180131,Gemeinde,17.0,34.7,1119.0,617.0,23.6,31.12.2022
Seehausen a.Staffelsee,SRID=31468;POINT (4438947.718905569 5283783.64421347),180132,Gemeinde,17.0,18.0,5270.0,2529.0,15.7,31.12.2022
Spatzenhausen,SRID=31468;POINT (4439972.942052617 5287434.127277034),180133,Gemeinde,17.0,101.0,1476.0,710.0,7.7,31.12.2022
Uffing a.Staffelsee,SRID=31468;POINT (4436507.039180538 5286534.5558087705),180134,Gemeinde,17.0,83.8,6716.0,3066.0,42.7,31.12.2022
Unterammergau,SRID=31468;POINT (4427106.813394409 5275871.524147813),180135,Gemeinde,17.0,52.9,3318.0,1589.0,29.9,31.12.2022
Wallgau,SRID=31468;POINT (4446045.246801424 5265091.376115211),180136,Gemeinde,17.0,13.2,3227.0,1539.0,34.0,31.12.2022
Ettaler Forst,SRID=31468;POINT (4422434.619538277 5268476.036966235),180451,Gemeinde,17.0,0.0,unbekannt,unbekannt,83.4,31.12.2022
Landsberg am Lech,SRID=31468;POINT (4421693.355599673 5321215.987698945),181000,Landkreis,unbekannt,149.0,580321.0,123032.0,804.0,31.12.2022
Apfeldorf,SRID=31468;POINT (4419973.2958536185 5306929.799275456),181111,Gemeinde,14.0,977.0,3399.0,1239.0,12.3,31.12.2022
Denklingen,SRID=31468;POINT (4414116.565277936 5309044.371415786),181113,Gemeinde,14.0,60.1,29797.0,2913.0,56.8,31.12.2022
Dießen am Ammersee,SRID=31468;POINT (4433138.559790791 5312585.67902063),181114,Gemeinde,14.0,31.5,38305.0,10618.0,82.6,31.12.2022
Eching am Ammersee,SRID=31468;POINT (4434138.672891159 5327319.165583889),181115,Gemeinde,14.0,45.0,7060.0,1729.0,6.2,31.12.2022
Egling a.d.Paar,SRID=31468;POINT (4424492.264580591 5339344.584022316),181116,Gemeinde,14.0,520.0,6080.0,2431.0,20.8,31.12.2022
Eresing,SRID=31468;POINT (4427289.434160518 5327938.585892919),181118,Gemeinde,14.0,92.1,11121.0,2016.0,14.2,31.12.2022
Finning,SRID=31468;POINT (4426431.471032548 5320767.186839676),181120,Gemeinde,14.0,43.3,6458.0,1979.0,23.3,31.12.2022
Fuchstal,SRID=31468;POINT (4412459.441448459 5312198.977890272),181121,Gemeinde,14.0,550.0,14510.0,4129.0,39.7,31.12.2022
Geltendorf,SRID=31468;POINT (4427773.246581102 5331952.537288757),181122,Gemeinde,14.0,91.1,14439.0,5939.0,34.8,31.12.2022
Greifenberg,SRID=31468;POINT (4431797.636672889 5326243.378207158),181123,Gemeinde,14.0,17.4,13527.0,2249.0,8.2,31.12.2022
Hofstetten,SRID=31468;POINT (4423483.772691457 5319459.622607954),181124,Gemeinde,14.0,56.9,6003.0,1917.0,17.0,31.12.2022
Hurlach,SRID=31468;POINT (4411784.503729402 5331877.607092264),181126,Gemeinde,14.0,303.0,7423.0,2037.0,17.2,31.12.2022
Igling,SRID=31468;POINT (4411755.847855037 5327574.23280708),181127,Gemeinde,14.0,82.4,18389.0,2587.0,26.3,31.12.2022
Kaufering,SRID=31468;POINT (4416483.921930737 5328710.252545019),181128,Gemeinde,14.0,141.0,66479.0,10388.0,17.7,31.12.2022
Kinsau,SRID=31468;POINT (4418461.498202173 5304964.5487967),181129,Gemeinde,14.0,1130.0,3476.0,1037.0,11.5,31.12.2022
Landsberg am Lech,SRID=31468;POINT (4416445.377974936 5324100.094136834),181130,Gemeinde,14.0,51.0,192857.0,29551.0,57.9,31.12.2022
Obermeitingen,SRID=31468;POINT (4411281.915434944 5335006.482777292),181131,Gemeinde,14.0,325.0,5595.0,1782.0,9.9,31.12.2022
Penzing,SRID=31468;POINT (4420185.956225056 5326870.227095798),181132,Gemeinde,14.0,90.7,10717.0,3987.0,33.8,31.12.2022
Vilgertshofen,SRID=31468;POINT (4419290.692868679 5313134.454005656),181133,Gemeinde,14.0,1120.0,7472.0,2706.0,27.1,31.12.2022
Prittriching,SRID=31468;POINT (4420453.193710479 5341238.084186409),181134,Gemeinde,14.0,711.0,9193.0,2647.0,25.4,31.12.2022
Reichling,SRID=31468;POINT (4419894.802517672 5310137.013571243),181135,Gemeinde,14.0,733.0,5193.0,1704.0,23.3,31.12.2022
Rott,SRID=31468;POINT (4423159.4627572615 5308064.174529332),181137,Gemeinde,14.0,93.2,4833.0,1734.0,19.7,31.12.2022
Scheuring,SRID=31468;POINT (4418039.932806133 5337472.4809706835),181138,Gemeinde,14.0,2087.0,5443.0,1967.0,21.3,31.12.2022
Schondorf am Ammersee,SRID=31468;POINT (4432398.642203044 5324200.0928720115),181139,Gemeinde,14.0,9.0,15131.0,4070.0,6.6,31.12.2022
Schwifting,SRID=31468;POINT (4420205.245567472 5323820.461553856),181140,Gemeinde,14.0,119.0,2367.0,1027.0,11.4,31.12.2022
Pürgen,SRID=31468;POINT (4419515.466642977 5321608.117547521),181141,Gemeinde,14.0,28.4,18296.0,3673.0,22.0,31.12.2022
Thaining,SRID=31468;POINT (4422432.709268564 5315447.595725737),181142,Gemeinde,14.0,110.0,2894.0,1094.0,8.7,31.12.2022
Unterdießen,SRID=31468;POINT (4412700.6569837 5316416.940124554),181143,Gemeinde,14.0,106.0,3649.0,1454.0,12.8,31.12.2022
Utting am Ammersee,SRID=31468;POINT (4431815.155450631 5321272.12037985),181144,Gemeinde,14.0,9.6,20077.0,4564.0,19.0,31.12.2022
Weil,SRID=31468;POINT (4420071.696721785 5331744.513731013),181145,Gemeinde,14.0,215.0,10124.0,4017.0,44.5,31.12.2022
Windach,SRID=31468;POINT (4428200.686007426 5325894.156143752),181146,Gemeinde,14.0,51.4,20011.0,3847.0,24.8,31.12.2022
Ammersee,SRID=31468;POINT (4434811.473675101 5318588.0719344),181451,Gemeinde,14.0,0.0,unbekannt,unbekannt,47.4,31.12.2022
Miesbach,SRID=31468;POINT (4485794.36865569 5289255.159892799),182000,Landkreis,unbekannt,25.0,417347.0,101346.0,866.0,31.12.2022
Bad Wiessee,SRID=31468;POINT (4479128.834067559 5286458.700160695),182111,Gemeinde,17.0,10.6,19613.0,5198.0,32.8,31.12.2022
Bayrischzell,SRID=31468;POINT (4501147.951936136 5281715.102231518),182112,Gemeinde,17.0,24.1,6239.0,1702.0,79.5,31.12.2022
Fischbachau,SRID=31468;POINT (4496294.523504278 5286753.796024493),182114,Gemeinde,17.0,59.3,14127.0,5754.0,75.9,31.12.2022
Gmund a.Tegernsee,SRID=31468;POINT (4480497.3684985675 5290321.145422816),182116,Gemeinde,17.0,37.3,25803.0,6147.0,34.4,31.12.2022
Hausham,SRID=31468;POINT (4487884.8991498 5290448.845613874),182119,Gemeinde,17.0,13.4,28565.0,8496.0,22.3,31.12.2022
Holzkirchen,SRID=31468;POINT (4477522.953187429 5304872.022714066),182120,Gemeinde,17.0,32.3,89132.0,16722.0,48.3,31.12.2022
Irschenberg,SRID=31468;POINT (4494021.79548686 5299557.106187119),182123,Gemeinde,17.0,32.3,14814.0,3279.0,53.9,31.12.2022
Kreuth,SRID=31468;POINT (4480891.89439002 5278191.156549357),182124,Gemeinde,17.0,18.2,12061.0,3575.0,122.0,31.12.2022
Miesbach,SRID=31468;POINT (4487681.677497747 5294521.168942654),182125,Gemeinde,17.0,16.5,57344.0,12083.0,32.5,31.12.2022
Otterfing,SRID=31468;POINT (4475877.043089617 5307888.976496992),182127,Gemeinde,17.0,19.4,18214.0,4849.0,21.2,31.12.2022
Rottach-Egern,SRID=31468;POINT (4482884.841225731 5283789.518110902),182129,Gemeinde,17.0,4.9,23395.0,5807.0,59.1,31.12.2022
Schliersee,SRID=31468;POINT (4489571.158251818 5288778.493406806),182131,Gemeinde,17.0,19.2,20853.0,6946.0,79.2,31.12.2022
Tegernsee,SRID=31468;POINT (4481880.240960118 5285623.578465614),182132,Gemeinde,17.0,1.8,16117.0,3693.0,22.8,31.12.2022
Valley,SRID=31468;POINT (4482769.858509612 5305656.728918617),182133,Gemeinde,17.0,16.9,22123.0,3387.0,42.2,31.12.2022
Waakirchen,SRID=31468;POINT (4475740.689387918 5292551.010542224),182134,Gemeinde,17.0,18.2,20164.0,5923.0,42.3,31.12.2022
Warngau,SRID=31468;POINT (4479279.746205844 5299350.193561219),182136,Gemeinde,17.0,88.2,14958.0,3807.0,51.3,31.12.2022
Weyarn,SRID=31468;POINT (4485243.910709605 5302167.455191074),182137,Gemeinde,17.0,27.8,13823.0,3978.0,46.7,31.12.2022
Mühldorf a.Inn,SRID=31468;POINT (4528451.170888561 5344660.114969255),183000,Landkreis,unbekannt,88.7,591755.0,119878.0,806.0,31.12.2022
Ampfing,SRID=31468;POINT (4531148.769407534 5346439.371934357),183112,Gemeinde,18.0,23.8,52000.0,7067.0,31.2,31.12.2022
Aschau a.Inn,SRID=31468;POINT (4526031.1952032065 5340052.785549582),183113,Gemeinde,18.0,97.9,40751.0,3530.0,20.8,31.12.2022
Buchbach,SRID=31468;POINT (4520354.278797395 5352576.110022775),183114,Gemeinde,18.0,71.5,16019.0,3350.0,28.8,31.12.2022
Egglkofen,SRID=31468;POINT (4533468.006304428 5362060.611999239),183115,Gemeinde,18.0,72.2,3580.0,1273.0,14.0,31.12.2022
Erharting,SRID=31468;POINT (4542764.410253883 5349393.190879876),183116,Gemeinde,18.0,72.7,6076.0,942.0,13.7,31.12.2022
Gars a.Inn,SRID=31468;POINT (4520576.400746191 5335275.715433342),183118,Gemeinde,18.0,1291.0,13023.0,3995.0,43.7,31.12.2022
Haag i.OB,SRID=31468;POINT (4513916.259795225 5335964.9693322405),183119,Gemeinde,18.0,16.4,30782.0,6530.0,20.4,31.12.2022
Heldenstein,SRID=31468;POINT (4527154.235550916 5344930.915596193),183120,Gemeinde,18.0,53.5,7785.0,2810.0,19.9,31.12.2022
Jettenbach,SRID=31468;POINT (4528605.906013977 5336919.96945935),183122,Gemeinde,18.0,186.0,1438.0,728.0,9.2,31.12.2022
Kirchdorf,SRID=31468;POINT (4514683.458957657 5337523.767956802),183123,Gemeinde,18.0,204.0,4092.0,1331.0,21.1,31.12.2022
Kraiburg a.Inn,SRID=31468;POINT (4531917.051317133 5338479.283017893),183124,Gemeinde,18.0,102.0,10636.0,4066.0,27.6,31.12.2022
Lohkirchen,SRID=31468;POINT (4533177.990648857 5352587.372429731),183125,Gemeinde,18.0,85.8,2090.0,864.0,15.0,31.12.2022
Maitenbeth,SRID=31468;POINT (4506995.828450146 5334683.387135635),183126,Gemeinde,18.0,49.5,8910.0,2071.0,31.0,31.12.2022
Mettenheim,SRID=31468;POINT (4534666.506093665 5347652.293747833),183127,Gemeinde,18.0,134.0,9666.0,3522.0,27.3,31.12.2022
Mühldorf a.Inn,SRID=31468;POINT (4538692.772341852 5345346.043902816),183128,Gemeinde,18.0,21.5,128026.0,21697.0,29.5,31.12.2022
Neumarkt-Sankt Veit,SRID=31468;POINT (4537769.506239241 5358356.750328314),183129,Gemeinde,18.0,139.0,21779.0,6494.0,61.1,31.12.2022
Niederbergkirchen,SRID=31468;POINT (4537650.6567786485 5352869.457295941),183130,Gemeinde,18.0,451.0,2855.0,1237.0,24.7,31.12.2022
Niedertaufkirchen,SRID=31468;POINT (4540737.75506194 5354786.2894815905),183131,Gemeinde,18.0,164.0,2984.0,1451.0,26.7,31.12.2022
Oberbergkirchen,SRID=31468;POINT (4528752.464785149 5352004.298299197),183132,Gemeinde,18.0,162.0,4468.0,1705.0,27.5,31.12.2022
Oberneukirchen,SRID=31468;POINT (4538761.311985035 5337347.596916569),183134,Gemeinde,18.0,482.0,2227.0,854.0,19.6,31.12.2022
Obertaufkirchen,SRID=31468;POINT (4520848.440672228 5347102.334676368),183135,Gemeinde,18.0,114.0,9063.0,2657.0,31.7,31.12.2022
Polling,SRID=31468;POINT (4541659.58934827 5342065.973258635),183136,Gemeinde,18.0,135.0,18374.0,3347.0,43.9,31.12.2022
Rattenkirchen,SRID=31468;POINT (4523326.6648086915 5344803.458535001),183138,Gemeinde,18.0,360.0,3070.0,1019.0,19.9,31.12.2022
Rechtmehring,SRID=31468;POINT (4512054.538311421 5331893.636543547),183139,Gemeinde,18.0,87.3,8908.0,2043.0,24.4,31.12.2022
Reichertsheim,SRID=31468;POINT (4521445.302848671 5340053.896730802),183140,Gemeinde,18.0,89.1,5678.0,1695.0,31.4,31.12.2022
Schönberg,SRID=31468;POINT (4532733.453160824 5356155.127193065),183143,Gemeinde,18.0,603.0,2742.0,1104.0,25.4,31.12.2022
Schwindegg,SRID=31468;POINT (4519207.022401346 5348287.042241797),183144,Gemeinde,18.0,160.0,16094.0,3666.0,20.8,31.12.2022
Taufkirchen,SRID=31468;POINT (4534092.46056295 5334677.926657174),183145,Gemeinde,18.0,588.0,3444.0,1404.0,25.4,31.12.2022
Unterreit,SRID=31468;POINT (4524949.0256545115 5331322.410263317),183147,Gemeinde,18.0,153.0,5123.0,1780.0,32.2,31.12.2022
Waldkraiburg,SRID=31468;POINT (4529864.5234627845 5341225.5182936005),183148,Gemeinde,18.0,7.2,147092.0,24488.0,21.6,31.12.2022
Zangberg,SRID=31468;POINT (4531611.156941336 5348593.12987474),183151,Gemeinde,18.0,76.0,2977.0,1158.0,9.8,31.12.2022
Mühldorfer Hart,SRID=31468;POINT (4532253.668420084 5342920.828008759),183451,Gemeinde,18.0,0.0,unbekannt,unbekannt,7.1,31.12.2022
München,SRID=31468;POINT (4474221.919838074 5324161.489416095),184000,Landkreis,unbekannt,24.2,1869959.0,355890.0,664.0,31.12.2022
Aschheim,SRID=31468;POINT (4479044.166141862 5337039.305371591),184112,Gemeinde,14.0,13.2,76951.0,9413.0,28.1,31.12.2022
Baierbrunn,SRID=31468;POINT (4461835.1794525515 5320289.884315881),184113,Gemeinde,14.0,149.0,12702.0,3397.0,7.2,31.12.2022
Brunnthal,SRID=31468;POINT (4476551.033918143 5318780.139309677),184114,Gemeinde,14.0,106.0,28300.0,5580.0,38.0,31.12.2022
Feldkirchen,SRID=31468;POINT (4479986.663203296 5334369.76731649),184118,Gemeinde,14.0,2.2,58418.0,7601.0,6.4,31.12.2022
Garching b.München,SRID=31468;POINT (4474253.9434898505 5345750.267649899),184119,Gemeinde,14.0,6.9,168904.0,17526.0,28.2,31.12.2022
Gräfelfing,SRID=31468;POINT (4457744.571878731 5331241.660918614),184120,Gemeinde,14.0,3.5,77229.0,13769.0,9.6,31.12.2022
Grasbrunn,SRID=31468;POINT (4480998.628944461 5326809.3437221935),184121,Gemeinde,14.0,12.8,35329.0,6749.0,26.4,31.12.2022
Grünwald,SRID=31468;POINT (4464517.085104292 5322496.151634313),184122,Gemeinde,14.0,1.9,69545.0,11382.0,7.6,31.12.2022
Haar,SRID=31468;POINT (4480119.366062379 5329922.6545800315),184123,Gemeinde,14.0,20.4,86137.0,22555.0,12.9,31.12.2022
Höhenkirchen-Siegertsbrunn,SRID=31468;POINT (4478626.117851538 5320185.335492145),184127,Gemeinde,14.0,11.4,28024.0,11422.0,23.8,31.12.2022
Hohenbrunn,SRID=31468;POINT (4477908.2561612595 5323386.423639561),184129,Gemeinde,14.0,13.2,34629.0,8871.0,18.6,31.12.2022
Ismaning,SRID=31468;POINT (4475650.155306649 5343067.869346191),184130,Gemeinde,14.0,12.0,106027.0,18062.0,40.2,31.12.2022
Kirchheim b.München,SRID=31468;POINT (4481917.765220839 5337646.595611446),184131,Gemeinde,14.0,9.6,61558.0,12714.0,15.5,31.12.2022
Neuried,SRID=31468;POINT (4460315.853187378 5328477.302039576),184132,Gemeinde,14.0,3.9,26560.0,8967.0,9.6,31.12.2022
Oberhaching,SRID=31468;POINT (4469512.916524289 5321010.599377454),184134,Gemeinde,14.0,39.0,59201.0,13909.0,33.1,31.12.2022
Oberschleißheim,SRID=31468;POINT (4466776.990270586 5345991.517719835),184135,Gemeinde,14.0,14.4,56913.0,11998.0,30.3,31.12.2022
Ottobrunn,SRID=31468;POINT (4474833.42812692 5325293.457258517),184136,Gemeinde,14.0,2.2,83492.0,22430.0,5.2,31.12.2022
Aying,SRID=31468;POINT (4483423.584762852 5314771.152813608),184137,Gemeinde,14.0,189.0,18494.0,5563.0,56.6,31.12.2022
Planegg,SRID=31468;POINT (4457254.313601654 5329910.718079566),184138,Gemeinde,14.0,1.6,80906.0,11063.0,10.7,31.12.2022
Pullach i.Isartal,SRID=31468;POINT (4463782.924352033 5324663.354432695),184139,Gemeinde,14.0,31.3,75336.0,9026.0,7.4,31.12.2022
Putzbrunn,SRID=31468;POINT (4478932.569138392 5326406.557450589),184140,Gemeinde,14.0,8.3,38548.0,6812.0,11.2,31.12.2022
Sauerlach,SRID=31468;POINT (4474265.562149785 5314901.398759437),184141,Gemeinde,14.0,117.0,27525.0,8255.0,57.0,31.12.2022
Schäftlarn,SRID=31468;POINT (4459120.006329768 5317152.140339891),184142,Gemeinde,14.0,10.1,16332.0,6007.0,16.7,31.12.2022
Straßlach-Dingharting,SRID=31468;POINT (4463858.457897884 5318638.908864848),184144,Gemeinde,14.0,567.0,9273.0,3289.0,28.3,31.12.2022
Taufkirchen,SRID=31468;POINT (4471925.763249263 5322734.898282913),184145,Gemeinde,14.0,64.5,86688.0,18185.0,22.0,31.12.2022
Neubiberg,SRID=31468;POINT (4476047.217506148 5326344.904356427),184146,Gemeinde,14.0,1.5,88673.0,14449.0,5.8,31.12.2022
Unterföhring,SRID=31468;POINT (4473379.979728763 5339414.942325639),184147,Gemeinde,14.0,56.8,135717.0,11500.0,12.8,31.12.2022
Unterhaching,SRID=31468;POINT (4471653.024046543 5324800.976656711),184148,Gemeinde,14.0,4.8,96426.0,25873.0,10.4,31.12.2022
Unterschleißheim,SRID=31468;POINT (4468490.367259818 5349142.906434077),184149,Gemeinde,14.0,4.7,126122.0,29523.0,14.9,31.12.2022
